Beta,Plaq,Poly,V,Lt
7.495,0.590247262316569,0.0850437471,552960.0,5.0
7.495,0.5901696948600571,0.0849300481,552960.0,5.0
7.495,0.590104673750932,0.0848720464,552960.0,5.0
7.495,0.5900005624585875,0.084916694,552960.0,5.0
7.495,0.5900052558453784,0.0847323404,552960.0,5.0
7.495,0.5900640726427139,0.0852752899,552960.0,5.0
7.495,0.5901635898815215,0.0861657739,552960.0,5.0
7.495,0.5901576721246637,0.084305586,552960.0,5.0
7.495,0.5902401711582237,0.0842456907,552960.0,5.0
7.495,0.5903895947494759,0.0854151617,552960.0,5.0
7.495,0.5901436803964752,0.084604703,552960.0,5.0
7.495,0.5903541431854518,0.0856027595,552960.0,5.0
7.495,0.5903673920102462,0.0841486313,552960.0,5.0
7.495,0.5904258156671809,0.0856770799,552960.0,5.0
7.495,0.5905196691608939,0.0841766843,552960.0,5.0
7.495,0.5905020082079724,0.0854142277,552960.0,5.0
7.495,0.5905325777772148,0.0871386962,552960.0,5.0
7.495,0.5906834313402727,0.0855714974,552960.0,5.0
7.495,0.5906140862049729,0.0828587411,552960.0,5.0
7.495,0.5904906560588455,0.0855663474,552960.0,5.0
7.495,0.5907013971100846,0.0852178929,552960.0,5.0
7.495,0.5906472437068032,0.0838937332,552960.0,5.0
7.495,0.5907072062425816,0.0837480003,552960.0,5.0
7.495,0.5906594309579475,0.0832500552,552960.0,5.0
7.495,0.5907467522240141,0.0829233913,552960.0,5.0
7.495,0.59067395117368,0.0837259456,552960.0,5.0
7.495,0.5904891075765891,0.0852807308,552960.0,5.0
7.495,0.5904603946553375,0.0843819573,552960.0,5.0
7.495,0.5903744685963527,0.0852465126,552960.0,5.0
7.495,0.5904643986596131,0.084082561,552960.0,5.0
7.495,0.5904587713934558,0.0817348528,552960.0,5.0
7.495,0.5904627223162995,0.0812069286,552960.0,5.0
7.495,0.590477988938432,0.0830267323,552960.0,5.0
7.495,0.5905258235231413,0.0806766758,552960.0,5.0
7.495,0.5903873068043017,0.0804291203,552960.0,5.0
7.495,0.5904049604164282,0.0826703359,552960.0,5.0
7.495,0.5905739873055167,0.0824680292,552960.0,5.0
7.495,0.5905027321852864,0.0816936003,552960.0,5.0
7.495,0.5904052461279613,0.0830729296,552960.0,5.0
7.495,0.5904340483607791,0.0830106989,552960.0,5.0
7.495,0.5903876381854853,0.0833767635,552960.0,5.0
7.495,0.5903081344149838,0.0839572821,552960.0,5.0
7.495,0.5902792401546625,0.082888818,552960.0,5.0
7.495,0.5902792768789638,0.0841319951,552960.0,5.0
7.495,0.5903977138001867,0.0836324331,552960.0,5.0
7.495,0.5904933970729355,0.0810484673,552960.0,5.0
7.495,0.5904164697159368,0.0825049094,552960.0,5.0
7.495,0.5903305066031074,0.0829651891,552960.0,5.0
7.495,0.5904471977708735,0.0843954043,552960.0,5.0
7.495,0.5904591921515557,0.082413831,552960.0,5.0
7.495,0.5904363397706125,0.0832344524,552960.0,5.0
7.495,0.5903518413098638,0.086015721,552960.0,5.0
7.495,0.5904949628632958,0.084176771,552960.0,5.0
7.495,0.5904544224475213,0.0827842244,552960.0,5.0
7.495,0.5905773810287062,0.0813776459,552960.0,5.0
7.495,0.5906145317146594,0.0830956434,552960.0,5.0
7.495,0.590549720571214,0.082463811,552960.0,5.0
7.495,0.59059800476221,0.0861683241,552960.0,5.0
7.495,0.5905009730567287,0.084356309,552960.0,5.0
7.495,0.5905204298610491,0.0840425507,552960.0,5.0
7.495,0.5905392493600387,0.0828929568,552960.0,5.0
7.495,0.5905477980100625,0.0810964161,552960.0,5.0
7.495,0.5903210320676758,0.082343124,552960.0,5.0
7.495,0.590437408957486,0.0822357925,552960.0,5.0
7.495,0.5905158452906918,0.080355897,552960.0,5.0
7.495,0.5903653091989318,0.0833765689,552960.0,5.0
7.495,0.5902943988789427,0.0829849474,552960.0,5.0
7.495,0.5904986898998851,0.0836194873,552960.0,5.0
7.495,0.5904405000984061,0.0817494973,552960.0,5.0
7.495,0.5903223849794595,0.0816089367,552960.0,5.0
7.495,0.5900721091759942,0.0807126473,552960.0,5.0
7.495,0.5901893721239195,0.0813740941,552960.0,5.0
7.495,0.5903248783324255,0.0803393366,552960.0,5.0
7.495,0.5905641255296379,0.0822145725,552960.0,5.0
7.495,0.5903000961219447,0.0823356717,552960.0,5.0
7.495,0.5904390512304571,0.0831436362,552960.0,5.0
7.495,0.5905983530390626,0.0822142808,552960.0,5.0
7.495,0.5904988684530026,0.081369387,552960.0,5.0
7.495,0.5903744319177103,0.0805418024,552960.0,5.0
7.495,0.5904640457282971,0.0787357908,552960.0,5.0
7.495,0.5906938321155923,0.0798155611,552960.0,5.0
7.495,0.5907704527080714,0.0787785906,552960.0,5.0
7.495,0.5907706035111182,0.0782705568,552960.0,5.0
7.495,0.5908180538104385,0.0786077948,552960.0,5.0
7.495,0.5906237317780885,0.0797274965,552960.0,5.0
7.495,0.5905470646918777,0.0798816821,552960.0,5.0
7.495,0.5904762927244551,0.0797942379,552960.0,5.0
7.495,0.590458318701931,0.0786326894,552960.0,5.0
7.495,0.5903370806990496,0.0785006381,552960.0,5.0
7.495,0.5901164437902194,0.0781104205,552960.0,5.0
7.495,0.5902274810498687,0.0772341959,552960.0,5.0
7.495,0.5901839711191565,0.077539609,552960.0,5.0
7.495,0.59026404594095,0.0767118618,552960.0,5.0
7.495,0.590153944651487,0.0759659646,552960.0,5.0
7.495,0.5902012679907921,0.0782936381,552960.0,5.0
7.495,0.5902750952855538,0.0767728543,552960.0,5.0
7.495,0.5902525896876646,0.0768980553,552960.0,5.0
7.495,0.5903500300690332,0.0790555641,552960.0,5.0
7.495,0.590310616740749,0.0795410222,552960.0,5.0
7.495,0.5902452170940152,0.0788151586,552960.0,5.0
7.495,0.5902910197311172,0.0766361395,552960.0,5.0
7.495,0.590101231965764,0.077392941,552960.0,5.0
7.495,0.5901448165860111,0.0777128864,552960.0,5.0
7.495,0.5900340133062314,0.0766827506,552960.0,5.0
7.495,0.590133249474822,0.0776061813,552960.0,5.0
7.495,0.5902666251354227,0.0795691647,552960.0,5.0
7.495,0.5902884381990534,0.0792147287,552960.0,5.0
7.495,0.5903620189036579,0.0786427409,552960.0,5.0
7.495,0.590323651340166,0.0809006198,552960.0,5.0
7.495,0.5902558197868727,0.0803424576,552960.0,5.0
7.495,0.5901651957694777,0.0802151593,552960.0,5.0
7.495,0.5903151360604459,0.0791612851,552960.0,5.0
7.495,0.5902643729923804,0.0797478428,552960.0,5.0
7.495,0.5902065520300968,0.0779140646,552960.0,5.0
7.495,0.5901920733995987,0.0799469871,552960.0,5.0
7.495,0.590449454331628,0.0776803744,552960.0,5.0
7.495,0.590319484279033,0.0766713901,552960.0,5.0
7.495,0.5903349114063992,0.0779506103,552960.0,5.0
7.495,0.5902911630214235,0.078349911,552960.0,5.0
7.495,0.5902577917245475,0.0790867963,552960.0,5.0
7.495,0.5903578023913331,0.0811170456,552960.0,5.0
7.495,0.5903726689298102,0.081188922,552960.0,5.0
7.495,0.5903212123644418,0.0799174036,552960.0,5.0
7.495,0.5902776704173288,0.0794608808,552960.0,5.0
7.495,0.59000439734415,0.0785255373,552960.0,5.0
7.495,0.5898312373408413,0.0802771553,552960.0,5.0
7.495,0.5898736447771916,0.0787255897,552960.0,5.0
7.495,0.589994193987795,0.0783508153,552960.0,5.0
7.495,0.5901127907352121,0.0796283276,552960.0,5.0
7.495,0.5900437084336838,0.0780467418,552960.0,5.0
7.495,0.5900024350796599,0.0787910162,552960.0,5.0
7.495,0.5901111626352306,0.0765362808,552960.0,5.0
7.495,0.590321759301383,0.0776516717,552960.0,5.0
7.495,0.590271228510417,0.0825762358,552960.0,5.0
7.495,0.5903005941055536,0.0811945057,552960.0,5.0
7.495,0.5904195576001501,0.0822501174,552960.0,5.0
7.495,0.5903706782874494,0.0832921054,552960.0,5.0
7.495,0.5902190773528192,0.0815801469,552960.0,5.0
7.495,0.5903753303176653,0.0821892591,552960.0,5.0
7.495,0.5902756099818341,0.0831923636,552960.0,5.0
7.495,0.590225700338219,0.0832942691,552960.0,5.0
7.495,0.5903760400638688,0.0818819924,552960.0,5.0
7.495,0.5903795244062395,0.0824206916,552960.0,5.0
7.495,0.5904542578220239,0.0811649985,552960.0,5.0
7.495,0.5903586929402034,0.083215641,552960.0,5.0
7.495,0.5904242262576134,0.0829779124,552960.0,5.0
7.495,0.5905890400757307,0.0825049791,552960.0,5.0
7.495,0.5906390669723344,0.0827219163,552960.0,5.0
7.495,0.5904911947460068,0.0815433421,552960.0,5.0
7.495,0.5907215527204083,0.0810746745,552960.0,5.0
7.495,0.5907799396654789,0.0824997805,552960.0,5.0
7.495,0.5907571176188054,0.0824614098,552960.0,5.0
7.495,0.5904630670992457,0.0819994835,552960.0,5.0
7.495,0.5905184330270402,0.0809933921,552960.0,5.0
7.495,0.5904122770706978,0.0806524111,552960.0,5.0
7.495,0.5905250263967684,0.0796591238,552960.0,5.0
7.495,0.590480164783163,0.0808631431,552960.0,5.0
7.495,0.5905676321941951,0.0812987535,552960.0,5.0
7.495,0.5904234951531503,0.0803257744,552960.0,5.0
7.495,0.5904221690445259,0.0795872267,552960.0,5.0
7.495,0.5904665443997241,0.0800853123,552960.0,5.0
7.495,0.5904187590277475,0.0811040189,552960.0,5.0
7.495,0.590522263299147,0.082621706,552960.0,5.0
7.495,0.5903681562671756,0.0823866024,552960.0,5.0
7.495,0.5904797928104475,0.0834320678,552960.0,5.0
7.495,0.5905581930096644,0.0855272409,552960.0,5.0
7.495,0.5906022519478562,0.08560464,552960.0,5.0
7.495,0.5903281398100494,0.0831305762,552960.0,5.0
7.495,0.5904529074641477,0.0821790354,552960.0,5.0
7.495,0.5904987981492421,0.0836634409,552960.0,5.0
7.495,0.5905628441775378,0.0836949081,552960.0,5.0
7.495,0.5905522140402479,0.0864616003,552960.0,5.0
7.495,0.5907685527788149,0.0869823747,552960.0,5.0
7.495,0.5906455897367845,0.0883996825,552960.0,5.0
7.495,0.5904951150569434,0.0878568289,552960.0,5.0
7.495,0.5901720406194754,0.0858463635,552960.0,5.0
7.495,0.5903401151282043,0.0878996845,552960.0,5.0
7.495,0.5904327046707032,0.0840886801,552960.0,5.0
7.495,0.5904966963851125,0.0856252883,552960.0,5.0
7.495,0.5904859670231543,0.0850158172,552960.0,5.0
7.495,0.5905516838470201,0.08678648,552960.0,5.0
7.495,0.5907269360245659,0.0844679485,552960.0,5.0
7.495,0.5907664769349418,0.0857292583,552960.0,5.0
7.495,0.5907170016286166,0.0827219051,552960.0,5.0
7.495,0.5904853766645061,0.0832117342,552960.0,5.0
7.495,0.5906766153720205,0.0816352451,552960.0,5.0
7.495,0.5907490738706194,0.0805304381,552960.0,5.0
7.495,0.5906860578793375,0.0828503641,552960.0,5.0
7.495,0.5906524917589322,0.083408086,552960.0,5.0
7.495,0.5906181476735844,0.0834608571,552960.0,5.0
7.495,0.5907770436797657,0.0848462278,552960.0,5.0
7.495,0.5907441158861658,0.0837161821,552960.0,5.0
7.495,0.5906388451849838,0.0861286483,552960.0,5.0
7.495,0.590591670100985,0.0830005177,552960.0,5.0
7.495,0.5905214746910986,0.0851899141,552960.0,5.0
7.495,0.5906302993778956,0.0847775706,552960.0,5.0
7.495,0.5906033715663613,0.0857591436,552960.0,5.0
7.495,0.5905919702695309,0.0865680104,552960.0,5.0
7.495,0.5904994786445541,0.085379903,552960.0,5.0
7.495,0.5905912868282238,0.0849564877,552960.0,5.0
7.495,0.5906483997837676,0.0873275948,552960.0,5.0
7.495,0.5905687178463023,0.0856284644,552960.0,5.0
7.495,0.5906761712749979,0.0854357334,552960.0,5.0
7.495,0.5906352357291293,0.0852310129,552960.0,5.0
7.495,0.590713531994441,0.0859583075,552960.0,5.0
7.495,0.5908007649812932,0.0861078103,552960.0,5.0
7.495,0.5908905457367322,0.0850337746,552960.0,5.0
7.495,0.590869732473315,0.0830943729,552960.0,5.0
7.495,0.5906853757588173,0.0870149884,552960.0,5.0
7.495,0.5905505343309788,0.0856755968,552960.0,5.0
7.495,0.5904902331987283,0.0857797713,552960.0,5.0
7.495,0.5905508540125464,0.0857288634,552960.0,5.0
7.495,0.5906413930379911,0.0845419574,552960.0,5.0
7.495,0.5905647922842922,0.0842775743,552960.0,5.0
7.495,0.5907094313448282,0.0843348285,552960.0,5.0
7.495,0.5909988817037921,0.0837509603,552960.0,5.0
7.495,0.5907825497910287,0.0844855808,552960.0,5.0
7.495,0.5907047405732998,0.0821457886,552960.0,5.0
7.495,0.5906432642027277,0.0847990764,552960.0,5.0
7.495,0.5904806572986397,0.083976552,552960.0,5.0
7.495,0.5905093110647512,0.0826038779,552960.0,5.0
7.495,0.5902943474662296,0.0842005597,552960.0,5.0
7.495,0.5904291878576904,0.0838794834,552960.0,5.0
7.495,0.5906601193014289,0.0826224409,552960.0,5.0
7.495,0.590545167229567,0.0831190822,552960.0,5.0
7.495,0.590505508615567,0.0849292383,552960.0,5.0
7.495,0.5904745728372015,0.0833069092,552960.0,5.0
7.495,0.5904500746828111,0.083964152,552960.0,5.0
7.495,0.5904209288528601,0.082267163,552960.0,5.0
7.495,0.5904396006227771,0.0824136647,552960.0,5.0
7.495,0.5903845828612491,0.0829801607,552960.0,5.0
7.495,0.590463385985287,0.0819325037,552960.0,5.0
7.495,0.5904263342757478,0.0812790702,552960.0,5.0
7.495,0.59040584495226,0.0819344128,552960.0,5.0
7.495,0.590339427420741,0.0814642833,552960.0,5.0
7.495,0.5903588694144467,0.0814475382,552960.0,5.0
7.495,0.5905242589101151,0.0792408281,552960.0,5.0
7.495,0.590678385479204,0.0806764419,552960.0,5.0
7.495,0.5905694664181623,0.0803417761,552960.0,5.0
7.495,0.5903053157218814,0.0825469855,552960.0,5.0
7.495,0.5903624742722221,0.0826589042,552960.0,5.0
7.495,0.5901916062562126,0.0814148147,552960.0,5.0
7.495,0.5904706964780182,0.0808375907,552960.0,5.0
7.495,0.5906237649366195,0.0802408149,552960.0,5.0
7.495,0.590463690226953,0.0783210569,552960.0,5.0
7.495,0.5903074536254833,0.0793516266,552960.0,5.0
7.495,0.5903976299462431,0.0793701055,552960.0,5.0
7.495,0.5904799122393255,0.0786380088,552960.0,5.0
7.495,0.5904004571114235,0.0787772689,552960.0,5.0
7.495,0.5905961172612143,0.0790719852,552960.0,5.0
7.495,0.5905975626045371,0.0794570946,552960.0,5.0
7.495,0.590698467490853,0.0775794535,552960.0,5.0
7.495,0.5905655511095786,0.0784104178,552960.0,5.0
7.495,0.5905762928766545,0.0785032633,552960.0,5.0
7.495,0.5904379810336258,0.0808450891,552960.0,5.0
7.495,0.5904396714116369,0.080745894,552960.0,5.0
7.495,0.5904944640994279,0.081022887,552960.0,5.0
7.495,0.590605982510456,0.0823415823,552960.0,5.0
7.495,0.5906894756767128,0.0825623653,552960.0,5.0
7.495,0.5906708599016122,0.0820926421,552960.0,5.0
7.495,0.5906504165795896,0.0810975046,552960.0,5.0
7.495,0.5906867715955398,0.0807700181,552960.0,5.0
7.495,0.5906177121260162,0.0798435515,552960.0,5.0
7.495,0.5904334651298945,0.0805897534,552960.0,5.0
7.495,0.5902969888014779,0.0802139813,552960.0,5.0
7.495,0.5901817956321669,0.0796732209,552960.0,5.0
7.495,0.5900253241311035,0.0800251009,552960.0,5.0
7.495,0.5901182158215372,0.079771029,552960.0,5.0
7.495,0.5900639776576369,0.0801772499,552960.0,5.0
7.495,0.5901882577802882,0.0793606136,552960.0,5.0
7.495,0.5904908685029872,0.0810140228,552960.0,5.0
7.495,0.5904497016942413,0.0797981239,552960.0,5.0
7.495,0.5905446825483494,0.0799981725,552960.0,5.0
7.495,0.5905935260481625,0.0812441645,552960.0,5.0
7.495,0.5906080782081179,0.0825237101,552960.0,5.0
7.495,0.5906410072527797,0.083574725,552960.0,5.0
7.495,0.590577029685576,0.0859584229,552960.0,5.0
7.495,0.5909156509501411,0.0842224857,552960.0,5.0
7.495,0.5906517275956332,0.0817685812,552960.0,5.0
7.495,0.5905024582015587,0.0814860526,552960.0,5.0
7.495,0.5905621239598637,0.0817735367,552960.0,5.0
7.495,0.5905278009690442,0.0817365798,552960.0,5.0
7.495,0.5905299454165224,0.082431883,552960.0,5.0
7.495,0.5904408308298411,0.0839764711,552960.0,5.0
7.495,0.5907796147383221,0.0850800377,552960.0,5.0
7.495,0.5905742864454805,0.085271741,552960.0,5.0
7.495,0.5904630357743909,0.0841940031,552960.0,5.0
7.495,0.5903195501850003,0.0844444369,552960.0,5.0
7.495,0.5905626735504799,0.0840649824,552960.0,5.0
7.495,0.5904951908779807,0.0834675211,552960.0,5.0
7.495,0.5904042421591715,0.0828864475,552960.0,5.0
7.495,0.5906546162729595,0.0848945027,552960.0,5.0
7.495,0.5906096112947777,0.0835033464,552960.0,5.0
7.495,0.5905722489044469,0.0834024612,552960.0,5.0
7.495,0.5902530290624658,0.083307289,552960.0,5.0
7.495,0.590297643593695,0.0823101,552960.0,5.0
7.495,0.5903439111572668,0.08436053,552960.0,5.0
7.495,0.5904485871543559,0.0823717519,552960.0,5.0
7.495,0.5904619794859055,0.0837147252,552960.0,5.0
7.495,0.5903579817191323,0.0815294641,552960.0,5.0
7.495,0.5905869776631004,0.0816629005,552960.0,5.0
7.495,0.5904972778029146,0.082106745,552960.0,5.0
7.495,0.5907093500503207,0.0844606336,552960.0,5.0
7.495,0.590557566145862,0.0840258846,552960.0,5.0
7.495,0.5905386397722565,0.0805652356,552960.0,5.0
7.495,0.5906795665561838,0.08400316,552960.0,5.0
7.495,0.5907531980514497,0.0845157167,552960.0,5.0
7.495,0.5905966645524686,0.0850259737,552960.0,5.0
7.495,0.5905639692564517,0.0821340317,552960.0,5.0
7.495,0.5906142256196706,0.0825733675,552960.0,5.0
7.495,0.5907188709781616,0.0822547784,552960.0,5.0
7.495,0.5904564602551041,0.0832870218,552960.0,5.0
7.495,0.590346809385414,0.0821542918,552960.0,5.0
7.495,0.5904825050720701,0.0831812957,552960.0,5.0
7.495,0.5904840138936338,0.0815602377,552960.0,5.0
7.495,0.5904275225197649,0.0831852485,552960.0,5.0
7.495,0.5903872180826949,0.0843208843,552960.0,5.0
7.495,0.5902350067288153,0.0851596598,552960.0,5.0
7.495,0.590065275806506,0.0839513398,552960.0,5.0
7.495,0.5901588108301475,0.0857278081,552960.0,5.0
7.495,0.5902838453356218,0.0854826959,552960.0,5.0
7.495,0.5903921259157999,0.085573218,552960.0,5.0
7.495,0.5904642966397611,0.0844547687,552960.0,5.0
7.495,0.5905634681454988,0.0841588336,552960.0,5.0
7.495,0.5907038726970446,0.084472988,552960.0,5.0
7.495,0.5906418587847051,0.0841490838,552960.0,5.0
7.495,0.5905035611532612,0.0834646911,552960.0,5.0
7.495,0.5904824122913398,0.0830102727,552960.0,5.0
7.495,0.5904787620317622,0.0836651171,552960.0,5.0
7.495,0.5904409912956636,0.0843436857,552960.0,5.0
7.495,0.5905282932073601,0.0841729474,552960.0,5.0
7.495,0.5907042059754127,0.0836734103,552960.0,5.0
7.495,0.5906358431877599,0.0829535731,552960.0,5.0
7.495,0.5904483121249967,0.0835544128,552960.0,5.0
7.495,0.5905732406775844,0.083074609,552960.0,5.0
7.495,0.5905893299180327,0.0831018338,552960.0,5.0
7.495,0.590684387977714,0.0849261945,552960.0,5.0
7.495,0.5905746182125673,0.0861782708,552960.0,5.0
7.495,0.5904492011832732,0.0879067254,552960.0,5.0
7.495,0.5904742459711243,0.0863838775,552960.0,5.0
7.495,0.5905208412658647,0.086313134,552960.0,5.0
7.495,0.5906911677242302,0.0887040125,552960.0,5.0
7.495,0.5908710932690441,0.08884566,552960.0,5.0
7.495,0.5908199340243628,0.0866576996,552960.0,5.0
7.495,0.5908003303202599,0.0877988067,552960.0,5.0
7.495,0.590860155351579,0.0896899711,552960.0,5.0
7.495,0.5906057724132064,0.0880563889,552960.0,5.0
7.495,0.5906973955435634,0.088465912,552960.0,5.0
7.495,0.5908481667668827,0.0860389257,552960.0,5.0
7.495,0.5907469665855866,0.0860233623,552960.0,5.0
7.495,0.5904242045896102,0.0864928926,552960.0,5.0
7.495,0.5904650620411066,0.0868773475,552960.0,5.0
7.495,0.5906297851536033,0.0859821035,552960.0,5.0
7.495,0.5906144128804828,0.0849680593,552960.0,5.0
7.495,0.590643158561454,0.0875031579,552960.0,5.0
7.495,0.5906660074579911,0.0869004711,552960.0,5.0
7.495,0.5904843811085576,0.0862947831,552960.0,5.0
7.495,0.5903623064780538,0.0847616333,552960.0,5.0
7.495,0.5905017914421287,0.0857637586,552960.0,5.0
7.495,0.5907037137240713,0.087070905,552960.0,5.0
7.495,0.5906423786181144,0.0885466671,552960.0,5.0
7.495,0.5906626805573336,0.0899883586,552960.0,5.0
7.495,0.5905808109582639,0.0878063755,552960.0,5.0
7.495,0.5905931032936906,0.0883811266,552960.0,5.0
7.495,0.5906512688629869,0.0880080017,552960.0,5.0
7.495,0.5905548147574424,0.0863187052,552960.0,5.0
7.495,0.5907536210414325,0.0877050676,552960.0,5.0
7.495,0.5906625939858619,0.0883001409,552960.0,5.0
7.495,0.5909399974987883,0.0886606003,552960.0,5.0
7.495,0.5908369538024337,0.087610601,552960.0,5.0
7.495,0.5907969744280662,0.0872926693,552960.0,5.0
7.495,0.5910225705553388,0.0900258444,552960.0,5.0
7.495,0.5909695167976386,0.0904370428,552960.0,5.0
7.495,0.5907725455901495,0.089315033,552960.0,5.0
7.495,0.5906994355262174,0.0885359727,552960.0,5.0
7.495,0.5906341755875266,0.0903860271,552960.0,5.0
7.495,0.590617925882534,0.0888046341,552960.0,5.0
7.495,0.5907425931539584,0.0891201347,552960.0,5.0
7.495,0.5908019159003737,0.0877650125,552960.0,5.0
7.495,0.5906369822138559,0.0871660076,552960.0,5.0
7.495,0.5908932790739273,0.0872705108,552960.0,5.0
7.495,0.5908540173437528,0.086783079,552960.0,5.0
7.495,0.5910135782755478,0.0881259339,552960.0,5.0
7.495,0.5907711072751575,0.0873419637,552960.0,5.0
7.495,0.5907195647163055,0.0866560613,552960.0,5.0
7.495,0.5907631375511638,0.0887169848,552960.0,5.0
7.495,0.5906664377936557,0.088406183,552960.0,5.0
7.495,0.590758029121353,0.0910835803,552960.0,5.0
7.495,0.5907454856010009,0.0908042615,552960.0,5.0
7.495,0.5907103032300356,0.0903325523,552960.0,5.0
7.495,0.5905230491800585,0.0904418446,552960.0,5.0
7.495,0.5904223710946531,0.0889092739,552960.0,5.0
7.495,0.5904493030589499,0.0890500343,552960.0,5.0
7.495,0.5905566879455418,0.089729853,552960.0,5.0
7.495,0.5906971521908936,0.0899431642,552960.0,5.0
7.495,0.5906969842412408,0.0909121834,552960.0,5.0
7.495,0.5906008602709056,0.0914290359,552960.0,5.0
7.495,0.5907930537353892,0.0906724444,552960.0,5.0
7.495,0.5907578760766093,0.09118526,552960.0,5.0
7.495,0.5908151398005066,0.0908496577,552960.0,5.0
7.495,0.5907340963579607,0.0913290261,552960.0,5.0
7.495,0.590563414805228,0.0908611185,552960.0,5.0
7.495,0.5903566506022002,0.0910795351,552960.0,5.0
7.495,0.5903550146220778,0.0914483822,552960.0,5.0
7.495,0.5905321501978947,0.0888410569,552960.0,5.0
7.495,0.5905453943709562,0.0896181074,552960.0,5.0
7.495,0.5906210574966121,0.0898948426,552960.0,5.0
7.495,0.5906674550738797,0.0906144225,552960.0,5.0
7.495,0.5907552027767285,0.0909049261,552960.0,5.0
7.495,0.5907375284034043,0.0892985968,552960.0,5.0
7.495,0.590745230347912,0.0895159799,552960.0,5.0
7.495,0.5906850817429309,0.0913203131,552960.0,5.0
7.495,0.5907536654941713,0.0924135202,552960.0,5.0
7.495,0.5907177555191813,0.091232947,552960.0,5.0
7.495,0.5905871660724866,0.0893448087,552960.0,5.0
7.495,0.5906828821912729,0.0899365887,552960.0,5.0
7.495,0.590718106467086,0.0880155198,552960.0,5.0
